id,comment,network,billing_price,customer_service,data,service_product,sentiment
63022, mobile aka viu app ake sirasatv wedakaranne ne  conection number aka add karath weda ne aka hada ganna pluwanda,0,0,0,0,1,0
114920,mage 4 ekata dana salli teka okkoma kapila yanawa calls ganneth nathuwa customer cueyar wada ne meka hadaganne kohomada pl help,0,1,1,0,0,0
113525,lockdown dawaswala deepu free data voice 1gb 250min ewatath ayakaranawa dan mama diolog office eken ahuwama kiwwe mun boru prodaawa vitharai,0,1,1,1,1,0
115798,mage sim ekata den aurudu 14 k wenawa math balaporoththuwen inne reload walata witharada kard walata nedda data kard walatath nedda,0,0,0,0,1,0
183742,yko run peya k unat 10mb humbune twa windai 10 k balla hambun nettanm man tirnyak gannwa ain karlawad nedd kiyla,0,0,0,1,1,0
119902,me gon huththe hambawen data magulak na ane  thopi wanasilama yanna ona sakkali ponna huththooo payk ply karl hmb une50,0,0,0,1,1,0
115258,mage  sim eka gaththe 2008 habai me wenakan rs 50k wath edila nam na thama thiyenne a sin eka thamai,0,0,0,0,1,0
35239,aththatama newathath ape peththata ena eka gena sthuthiwantha wenawa mama 2016 open mice final round singkala mage sabaragamuwa palatha noyojanya karamin,0,0,0,0,1,1
194324,meke mb 300kin passe data limit karanawane kochchara diwwuth hambenne naa anika mb 200 ewa hambeneth naa dan uparima 50yda denne,0,0,0,1,1,0
175128,viu hub decoder ekata hambawena router ekata rewind ekatai catchup ekatai hamabwenne 4gb data kiyala customer service eken kiwwa eththada eka,0,0,1,1,1,-1
25256,ada daana card aka hata ewarai anith aka maga fb aka steker sand karanna baa aie aa samthin ron kiya watenawa,1,1,0,1,0,0
57644,dan mama aurudu 10k thisse dalog use karanawa jeewitheta matawath danna ekakutawth kisima thaggak adila na lord of the reload fake,0,0,0,0,1,0
159036,sriflix masema blnda 100 kapagena dagatha load wenwa withrai 10 over eka bladdi hitapu gaman 1 over eka yanwa pissu uttak,1,1,0,0,1,0
175649,wadak naa mamat ain karanawa bn fb pakage eka active kala balance lost una gaman yanna bn  lage ehma na,0,1,0,0,0,0
82622,hapoi epa oya free phone hari tv hari kisima deyak postpaid package eakka nam gini polee nayak gannawa ita wada hondai,0,1,0,0,1,0
123496, eke staff eke ewunda manda mechchara wish karala thiyenne cricket walata adaraya karana ekek nam malata okata wish karanne na,0,0,0,0,1,0
46107,can u find the different one ai ogollan uthuru nagena hirata witharak wishsha pakege mokada api lankawe neweda baluwada epaa ,0,0,0,0,1,0
42279,bro machan wastuwa me ahapanko pocket wifi router ekak free ehema hambena siddiyak ehema nadda tibbot kiyapan bokkah ela jaya wewa,0,0,0,0,1,-1
115434,mage mail ekata kalin bill ekak awa yaluwekge eya eka ain karala mata mage ekath e mail ekatama add karanna puluwanda,0,1,0,0,1,-1
158243, plc mema 20gb connection eka active una dinema labenawada nattam 1 st bill eka awata passeda add wenne,0,1,0,1,0,-1
29460,anee ban oya eka eka labbawal kiyanne nathuwa api gewana ganatai net speed ekai signal coverage ekai hariyata deepan ee athi,1,1,0,0,0,0
68537,eka echchara loku ganak yanne nane stream karana ayata hodai start ekak vidiyata night time data walata touch karapu eka hodai,0,1,0,1,0,1
194660,mona moda wadakda me oka ohoma dila haryanawei harynam ape package eken data dena widihata hadanna thibbane meka salli denna epai,0,1,0,1,0,0
177610,wena mkth epa pluwannm  tele shop walata huawei routers tikk genalla daanna ara prolink kiyla magulk denawa maha gu godak,0,0,0,0,1,0
58949,data package ekatath gewala extra gb ganna thopi hthuwada apita kasanwa kyala deepanla unlimited anith ratawala wage kalakanni minissunwa huuragena kanawa,0,1,0,1,0,0
59924,dear  peo tv wada natha complain kelata wadak natha mamai mage yaluwoi peo tv ain keranna situwami ecchratama epa uni,0,0,1,0,1,0
195853,oyalaget add witharai balti ne mega line 1l ganna maseka idan call karanne kuliyapitiyewath kurunegalawath  office wala phone anwser karanne,0,0,1,0,1,0
199702,yko mn pavichchi nokra router eka off krala thiyla mase anthimta pavichchi krnna on krma data iwri kiyla msg ekk enwa,0,1,0,0,1,0
183121,yako apita offer ne hema masema aluth ewa ganna be yako anika day time wedi pura dipiya wawlu wenna be huthho,0,1,0,0,1,0
194290,meka sim eka wena 4n ekakata dala hotspot on karala thawa wena 4n ekakin me package eka use karanna puluwan da,0,1,0,0,0,-1
128686,network tower tikk wadi karala hemotama 4g network eka dennna balannna eka watinwa pitamaruwa sooriyagolla pethi welata network ne kadu nisa,1,0,0,0,0,0
48097,cliq active karalath fb whatsapp massager instargram mukuth wada na youtub gogoogle wada customer care katha karanna vidiyakuth na redde hucth,0,0,1,1,1,0
29221,ane mama rs 250 damma reload ekak damme cilq eka penna ne naha mage sali thyeno kiyala eka ikmata hadana ,0,0,0,0,1,0
81086,great network  watsapp facebook package eka active karala satiyak wenawa godak hodai video balannath puluwa eth salli tika okkoma kapila,0,1,0,0,0,-1
184315,youtube unlimited package eka youtube yanna active karala thiyeddi anith website walata yanna cliq package walin data kapena widihata denna barida,0,1,0,1,1,-1
33988,apo melo wadak ne mamath youtube pakege aka active kara wadak ne use karanna be danna kenekta wath ganna kiyanne ne,0,0,0,0,0,0
115379,mage  sim ekata hamadama 100 mb free labenawa kiyala msg ekak enawa eth pavichchi karanna ganna ba mokada ehema venne,0,1,0,1,1,0
35339,aurudu dws walata ara free dunna 15wa use krnna barida free msg denne nane thibbath oyla ara 15wath denne ndda denwada,0,0,0,0,1,0
194776,munnge boru  wala ehema lon aragena thiyeddith lon denawa  eke mona magulawath na me sim ayin karala danta ona,0,1,0,0,1,0
198552,unuth reload ekak dammama ganak kapa gaththa horata  kiyalath wenawask naha oka thamayi dana ganna oni evidance oni nam penwannam,0,1,0,0,1,0
93412,huch ganna epa service eka binduwai mage sim ekak credit thiyeddi ain karala ahuwama kiyanawa priksgakaral bala kiynnam lu thawama ne,0,0,1,0,1,0
117176,man ehema karala dan fb yannawath signal na campani kathakara 4 parakata wadiya kisiwadak na api balannam kiyanawa eth wadak na,1,0,1,1,0,0
57729,dan tika kalekata kalin patta speed na melo rahak dan kisi daya karaganna ba fb foto ekak upload karanna ba ,1,0,0,1,0,0
33022,api hamadama paradunath lankawata thamai vote kare wasiyata pathi maru kale na suddata vote karapu aun dan natta puke gahagena athi,0,0,0,0,1,-1
120823,mehemai dan reload ehema dammoth eka bonus acc ekata yanne ai eka podak kiyanawada dan reload ekak damahama main ekata enawada,0,1,0,0,1,-1
118915,matat cashback deemanawa lebunee nee 2020 05 21 complaint no 2 0001247140 card details iwath karanne kohomada danna kenek kiyanna rewatunoo,0,0,1,0,1,0
63572, tv wala satellite ake lnb aka vitharak aluthen ganna kota aka dish akata set wena plastic kalla hambenawada kiyak wenawada,0,1,0,0,1,-1
195821,oyala dan expired wela thiyanne last 5 mnths data slow singl nah but salli witharak kapanna hariyata pol ganna ona umbalataa,1,1,0,1,0,0
189682,gewannath athe salli thiyenna epaya discount hari cash back hari e wage offer ekak mey wage welawata minissunta dunna nam watinawa,0,1,0,0,1,0
138264,package walata dena data vedi karanna berida gb 70 iwara wela thawa 10 gatta ekat iwarai  walata change wenawa nettm,0,0,0,1,0,-1
120694,mega run game eka wada karanne nane dawasa 6ka idala ai a thawa kochchara kal yaida oka hadanna system update eka,0,0,0,0,1,0
117055,mamath pavichchi karanne  sim 3 ath dennam apa vela intranet yannama be hodatama slow mamath vena ekakata maru venna hadanne,1,0,0,1,0,0
114864,mage  t v disconnecte karala tibuna bill aka gauwath tama line aka labunn na bill aka gawala dawas tunak wanawa,0,1,0,0,1,0
34495,ara zee studio wenuwata deepu flix channel eka nm gdk hndaiii eke blnna flm gdk tynawaa thaks sooo much for it,0,0,0,0,1,1
116581,mama ane ma sim ekata awrudu 15k withara wenawa m eta kalin awrudu gaanak diolog wedak nehe ane bill gewanawa witharai,0,1,0,0,1,0
185981,ammo oyalage changes mara wadei duppat aya kohomada  pavechchi karanne mama me mase vetharay pavechchi karanne maha jarama canekshan ekak,0,0,0,0,1,0
63035, mona pudayakda oi 100 k dammama huchas gala kapenawa mona pundayak karalada dannaha dan masa ganak salli dala naha bambuwa,0,1,0,0,0,0
55455,custom officer kenekwa ikmanata sambanda karaganna puluwan kramayak hadanna anika  tv gattama siyatha tv wenamama active karagannalu magule companya ,0,0,1,0,1,0
29564,anith hama company ekakma free data deela tynwa me welawe ai oyala ehema kisi deyak karan nththe we care always neh,0,0,0,1,1,0
184656,youtube unlmited package eka on karala thiyenakota phone eke salli 0 thibunama package eka weda karanne nedda data thiyenna ma oneda,0,1,0,0,0,-1
61394, 249 ta you tube antimit free 2gb data eke balance tiyenna onith ne api kochchara bennath munta wada eka hodaii,0,1,0,1,0,1
109634,kisi aulak na supiri payaka zoom call ekkata pakage ekenui wenama data mb150 kui witarai kapenne hari shop adaraniya dackground data,0,1,0,1,0,0
114615,maath  tama use karanne data card daala calls gaththa gaman salli iwarai monthly 1999 data demmata kisima offer ekakwath nehe,0,1,0,1,1,0
116013,mageth go active wala thiyenne yanne na password gahanna thanak na wifi mark aka gawa prashnarthayak watila thiyenne mokakda karanna one,0,0,0,1,1,0
120181,me package ekanam gewana ganata godak watinawa router eke data iwara unath me package eka use karanna puluwan eka godak hodai,0,1,0,1,1,1
73187,fiber new connections deparak requset danmma ada wenakm kisima reply ekak nha call ekak dila fiber nha kyla kiynda barida ah,0,0,1,0,1,0
163029,telecome eke cctv packages gana wisthara kiyanna plwnda web site eke wadi wistharayak na call karala ahuwata hari uththarayak dunne na,0,1,1,0,0,0
57648,dan masayak idan oyalage customer care number ekata call karanwa bill ekak sambandawa thirathuru danaganna eth kauruth contact karaganna bari una,0,1,1,0,1,0
137818,oylt call kiyk gnn oned package ek mru krnn beri nm kiynn api wen connection ekkt ynnm 60 iwari waiting idal,0,0,1,0,0,0
194684,monwa kradath wifi weda ne melo rahak ne onema dws walata peo tv wedath ne wifi weda krnneth ne magule ,1,0,0,0,1,0
115227,mage deta nikan kapala man use kale na ai a wenadata mase iwaraweddi bagekata wada ithurui eth me mase okkoma iwarai,0,1,0,1,0,0
135054,offer nan one ne salli walata hariyanna ganna thiyana data tika denawa nan athi ekath deeganna beriwa thawa free denne komada,0,0,0,1,1,0
134873,oba dannawada mama  bill payment karanneth phone 3g data valin bawa oya bicycle eka parana yakada walata deel besamak ganna,1,1,0,1,1,0
128343,nelum bandara mayura deshapriya mohamed silmi nipuna prabath thihan sachinthaka dhanushka ranasinghe madusanka edirisinghe hurry up guys registration is on going,0,0,0,0,1,-1
105511,jathiya wenuwen kiyala hithala me kalakanini parayanta api bill gewa gewa innawa hemadama munge service dowun add customers complain no 30965954,0,1,1,0,1,0
186426,apo epa me sakkili mehema ofedr eka dala me ganata denawa kiyala higana ballo wage bill ekata ad karanawa itiri tia,0,1,0,0,1,0
133613,nomile denawa nn hariyata bandwidth eka denna nattan kamak na ape data tikama use karann nomile denawa kiyala namata one na,1,0,0,1,1,0
28698,ammo ganna nam epa unlimited kiyala dunnata ova unlimited nemei mamath ahu unaaa ganna th ela danna katavath ganna dennath epaa,0,1,0,0,1,0
179241,whatsapp facebook vage social media pack oneh  vage youtube pack eke hodai aduma tharame 400kb s vath speed up karanne,1,0,0,0,0,0
120112,me oyalage net speed eka wedi karala awaranayath wedi karoth hemoma  wei  ganta kauruth pelabenna nethi hethuwa oka witharai,1,0,0,0,0,0
8833,197k denmama anytime 3gb denawa neda eth mata awe ne complain karannath be me welawe ohoma karana eka weradi please ,0,0,0,1,0,0
71525,eya yako anith eun dan ublt wada data denw ubl loan ekakwth den na ne lesiyen rs 300 dala naththnm balu,0,1,0,1,1,0
194071,me maguke message yanne  sim wala mokada a one welawata msg akak wath yanne nethi sim mokatada gaththa moda kama,1,0,0,0,0,0
29674,aniwa eye mama hawada bill ekat settle kala dan mun wada karanne ne aye gewanne ne keeyak wat meka return karanwa,0,1,0,0,1,0
122433,microsoft stream ekath me data walin use karnna puluwanmda microsoft teams eke recording tinne ekene ektath me data pawicchi karnna puluwanmda,0,0,0,1,0,-1
63557, tv thawa free dennko ape pethe aderi huga kaleka idan aka hinda bene rate thathwaya bala free dennko  please,0,0,0,0,1,-1
152299,samsung galaxy grand prime samsung a20 yana phone warga 2ta mema you tube free sewawa activate kara gatha hakida haki nam,0,0,0,1,1,-1
136730,osanda janandith thenuwara meeke 0 06 eke yana gloves deka punch krna seen eke yana sfx part eka hodai ape ekt,0,0,0,0,1,-1
115275,mage  tv normal decoder dila viu hub mini divice aka ganna pluwanda normal decoder aka aran masayak wenawa ahema pluwanda,0,0,0,0,1,-1
32601,ape  tv connection ekata r 100 relod ekak dammama dawasata 4k wagei yaddi iwara wenawa ai ehema wenne  ,0,1,0,0,1,0
114989,mage connection eka disconnect karala data tiyena ewa use karannath ba card ekak dammath wedi dawasak tiyenne na ikamanata expired wenawa,0,1,0,1,1,0
100638,ipl balanna masa 3k channel eka activate karanna wena nisa mewara ipl matches yana channel eka all packege walata free dennako,0,0,0,0,1,-1
90381,hii ape  tv ekn sound godk aduwen enne uparma dammath ehenne na normal tv hodhta sound thiyenawa mokakda krnne ekata,0,0,0,0,1,0
19420,5gb data ganda debit card aeken bila gewwa aeth tama 5gb hambune ne company call kala report kala aet tama ne,0,0,1,1,1,0
163167,ten minitus voice package eka deactivate karanne kohomada company katha karath 678 dial karala deactivate karanna kiwath ehema option ekak nane,0,0,1,0,0,0
119862,me  preday tv eke mage daly12 pack eka thoyenne eke dwsat 25k withara kepenwa ai e chanel active karalath na,0,1,0,0,1,0
59828,dear sir me dawas wala godak student la zoom app eka use karanawa ekata data kepenne nethi wenna mukuth karanna berida,0,1,0,1,1,-1
58535,data free den ndd bn redda mehe normal crd ekak wath hoya gnt na okkoma iwr wel mon hari free dipllko,0,0,0,1,1,0
123377, oyalage youtube free wada karanne data thiboth vithrada data capenwa video bladdi data iwara unama video blanna ba mokada e,0,1,0,1,0,0
108882,kelaniyata speed eka 100kbps complain karala den maasa 3 kakatath wedi colombo town eka etule 30 50 mbps kaatada kiyanne mewwa,1,0,1,1,0,0
223925,deta on wen na youtube facebock pakej dekama dala thiyenne payai use kare dan wada na customers call gannath ba redda,0,1,1,1,0,0
138503,pake unlimited 4g speed 500kb ticket aka open karla dan 1week thama haduwe naha 1 5 per day unlimited hukas thama,0,0,1,0,0,0
82002, unlimited peya 10yatama rs 70vai limit eka gb 90i mannam peya 10ya atulata gb 42k wage adinawa  eka labai,0,1,0,1,0,1
73154,fiber home router ekt  go app ek hadann baa kiwwa mn  ekt call 4k gththaa oyalgee amathum nm anthimi,0,0,1,0,1,0
196663,register wenna ba nic name eka waradi kiyanawani nic no ekn passe ithuru tika fil karanna den na mokada karanna one,0,0,0,0,1,0
189720,giya mase mage data pack ek iwra unata passe wtspp messenger slow wenne khmd free dunna nan nikan boru danta epa,1,1,0,1,0,0
9189,1st winner legal kiyanne kohomada fake account ekak hadala game eka gahanna eken game eka gahala tiyenne  plc,0,0,0,0,1,0
133617,nomile gb ammata deepan ponna haththa data tika issella hariyata deepn off peak time eke iwara wenne peak time data tika,0,1,0,1,0,0
62944, labba hariyan ne ilaga para mekawath dala balanwa me tike pubgyak gahnneth  eken anik okkomema pin eka 100ta wadi,1,0,0,1,0,0
116926,mama use karanne cliq 4g eth mata kisima deyak download karanna ba speed eka madi 1mb download wennath 30 second yanawa,1,0,0,1,1,0
117165,man dawas 30 package eka 14 wenida active kre ada ude idn whatsapp ekta ynna ba fb witharak wada plz help,0,0,0,1,0,0
48050,clip appka many 15 days active cara thava 6days thiyana avuna net vada katana data card thpuvanma vada patta brou appka,0,0,0,1,1,0
137814,oylge service eka anthimai  mn dawas dekak thisse data nethuwa inne me complain karalath thawama wisadumak ne ai oyala mehema,0,0,1,1,0,0
120329,me rate thiyena thathwe anuwa free deta laba denna card akak wath da ganna bh me welawe godak watinawa free deta,0,0,0,1,1,-1
125359,msg free packeg aka actve karala thiyeddi ai normal salli kapenne msg karaddi man msg karanne 072 mokadda methana geta luwa,0,1,0,0,0,0
120077,me offer eka dunna palaweni masenam awlakma thibbe ne me mase dagaththa eth me para data kepenawa normal youtube balanawa wagema,0,1,0,1,0,0
39469,baduraliya 3 g signal tribuna dan pennanne e vitarai sim denna pera me gena hoyala balanna signal natuwa sim kannada halo,1,0,0,0,0,0
115010,mage id number ekata register wela thiyena  number monada kiyala hoyaganna puluwanda denata man gawa kisima  sim ekak na,0,0,0,0,1,-1
5365,072ta 4g denne nadda thama 3g welawakata 2g area kundasale live cricket matches balanna ba movies balanna ba hama welawema buffering,1,0,0,0,0,0
10814,2019 04 17 wenida idala ape  tower eka down wela masayakata wadiyi signal na matara district pitabeddara saha kosnilgoda tower,1,0,0,0,0,0
33371,apita dan 4years idala me speed eka 3g signal full tyanwa  tower eka tyanne ge lagmai speed wadi karagana barida,1,0,0,0,1,0
61488, 4g thiya 2g wath na maha jarawak mn fb package eka activate kera melo rahak na patta slow aperade salli,1,0,0,1,0,0
135857,okoma free denawa signel witharak den na mama issara  thama use karanne den me signel intha  signel supiri speed,1,0,0,0,1,0
121217,meka maha jarawak man use karanwa ganna epa ph line ekawath ganna epa  kiyanne salli huram kana jarama package ekak,0,1,0,0,0,0
116058,magula thama kisima entertainment channel na sports channel 2k thiyanawa wedak nathi channel 2k tamil channel 1k thama ekath wedak na,0,0,0,0,1,0
198279,thopige ara agent contact karaganna number ekak dipan ara hot line huththata call gaththama eke kiyana melo pakak therenne ne redda,0,0,1,0,0,0
63297, service lost gaththa router number eka mage id ekata register karanna oyalata masayak gihillath ba anthima sawththuy service eka oyalage,0,0,0,0,1,0
63859, hode na kiuwwath lankawe apita nam  tamai brooo man use karanne  services witarai service ake  ake hodai,0,0,0,0,1,1
29042,ane ada ude clz kiyala iye kollek dapu msg ekak ada awe welawata lebuna thnx  love u we care always,1,0,0,0,0,0
57574,dan dawas dekaka idan router ekata signal enne na no internet access kiyala watenawa complain ekak damma thama reply ekak na,1,0,1,0,1,0
17799,4g internet hariyata nathuwa kohomada api tv connection gana trust karanne sarin sare speed drop wenawa kiyana speed eka enneth na,1,0,0,0,1,0
5119,0715904399 me number eka dala 4g router lagatama genat denawai kiyala package 6 dala tiyenawa me number eka answer karanne na,0,0,1,0,1,0
121216,meka maha gon wadakne connection eka use krddi upload wenawa data kohomath peak off peak dekenma kapenawa game ekak gahaddi unath,0,1,0,1,0,0
158242, plc mama 10 years use karapu cdma phone ekat ain karanna una meyala ewa repair karala denne na,0,0,1,0,1,0
142444,poor signal ampara namaloya mn 2010 idan  use karanne maha lokuwata ad nm danawa ai apen ganna salli salli newida,1,0,0,0,0,0
81597,h 2 h unlimited free sim akak nadda monthly recharge karana nathinama salli dala code akakin activate karaganna puluwan karmayak thiyanawada,0,1,0,0,0,-1
193909,mata cliq 7 day pakage eka active karanna ba your request is not valid for this channel kiyala kiyanawa mkdda karanne,0,0,0,0,1,0
32574,ape ammage sim ekka wada naha wana phone ekkata damth wada naha ai e emergency cl only kiyala enwa ai e,0,0,0,0,1,0
114422,mn dawas 7 plan eka active kara active una kiyala msg ekath awa eth internet yanakota salli kapenawa mona magulakda manda,0,1,0,1,0,0
191632, puri ape gamata  4g dunna dan aurudu 15 vithara kauruth data signal dunne na oyala dunna thank  4g,1,0,0,1,0,1
94040, sri lanka what was the earlier fuq data limit and what is the current fuq data limil for cliq packages,0,0,0,1,1,-1
140357,pita palath kese wethath old law level road sedawathta kotuwila thotalanga th 2g signal wath na cl ekak ganna 0789 827789,1,0,0,0,0,0
114976,mage a2a sma package ekk activate kala eka ain karaganna call kala 3 parak thun parama kiwwa 3 100 85 please,0,0,1,0,0,0
116973,mamat activate karala nikamma salli kapila passe main account balance zero una fb n youtube use karaddima adu una mama dakka,0,1,0,1,0,0
142901,pre paid  tv connection 2 tiyanawa mage ekak wena location ekata da ganne kohomada contact no ekak denawada call karanna,0,0,1,0,1,-1
61725,  dear thieves when will you respond to my complaint when will you give my 525 that stolen from me,0,1,1,0,0,0
20521,9 to 6 mona hukana wadakda ee thiyena package ekath 9 tp 6 dapanko night time sama samawa thibbata kamak na,0,1,0,0,0,0
153947,signal adui godak patta show tawar ekak gahanna  no 94913131352 kalubowitiyana ctc tea factory road https goo gl maps fepucruhp6fdaayu6,1,0,0,0,0,0
127113,my  4g connection speed is 52kbps could you please solve this issue ive been trying to contact the hotline forever,1,0,1,0,0,0
18852,50 speed eka slow karala normally 52mbps speed eka thiyenna one 26mbps wenakal slow karala 1mbps wath speed download wenne na,1,0,0,1,0,0
156379,slow slow gala marenna hdnna epa mun witharai ehema ekkwth denne love you  best internet service provider in sri lanka,1,0,0,0,0,1
199658,yakow 5gb free dennanda ara widiyata 3 2 1 more days kiyala post daemme lol kohomada medawaswala page eke reach ehema,0,0,0,1,1,0
105857,jiwiteta ganna epa etiselat tiyanakota supiriyata signal tibba dan gas gal uda naginna one signal hoyagena wedakma ne customer service antimae,1,0,1,0,0,0
95060, sim eka deactivate wela active kara ganna one mama massage ekak damma whatsapp and messenger eken eth reply kale na,0,0,1,0,1,0
40, 7day plan eka active karama 2211 gahala balance baluwa dan balance pennane nane hamathissema 0 mb ne pennanne ai a,0,0,0,0,1,0
193606,mage sim eka dongle ekak haraha windows tab ekakata connect karala google chrome osse youtube baluwoth me package eka valid da,0,1,0,0,0,-1
193546,mage fon eki 4g bons eka eturu wenawa ekata mokada karane sim eka 4g poneka 3g ekanisada deta eturu wenne,0,0,0,1,0,-1
121538,meke mgula youtube pkge ek dgena ek serayk deta crd dla ep una blddi mun salli kpan withryi bn namata,0,1,0,1,0,0
33397,apita dinumak thiyena wanam apita meseg ekak dannawada dinum thiyeda balanna bariwenawa 649 rilod karanawa hama masema thama dinumak ne,0,0,1,0,1,0
180544,wikunan kanna thiyenawa nam lata kumbiyo neme api hari wikunan kai ah amathaka una mun kohomath apiwa wikunan kanawa ne,0,0,0,0,1,0
136874,ou ou okun karanne jatiyanthara hora wada tamai bil eka dakkama tereno mama hitanne tawa tika kalekin pawa jaya gani,0,1,0,0,0,0
192539,jorks dakala tiyenwada jorks 2parak witara complaon kara cal karala apn name wenas karana tamai kiyanne kisi terumak naha dn,0,0,1,1,0,0
94487, ekata qlick eka wada karanawada nathnam oyala thawa tika kalekin qlick eka nathi karanawada etislate sim eka nathi karala,0,0,0,0,1,-1
62539, custermer care katha karanna puluwan widiha mokadda appa 1777 gaththama ohee kiyawanawa kata hari katha karanna puluwan widiha mokadda,0,0,1,0,0,0
16537,495 pkej ekn apita blnn puluwn dwl kiynn youtub fb wtshap imo wibr google oya serama masyk pwicchi krnn puluwnd,0,0,0,1,0,-1
116116,maha loku run paya melowa wadak naa nikan apiwa rawattanna karana wadak mega weel 1000k karakuwoth ekakayi 10mb vath enne,0,0,0,1,1,0
118957,matath dinum adeemak kiyala nomile phone ekak deela mage awasarayak nathuwa pension eken maasa dekak thula rupiyal ataseeyak vithara kapuwa,0,1,0,0,1,0
33181,apinam dannam okata kiyanne  deta kiyala ay yakoo daana pamawa vitharai eke ate yanda kalin deta tika yanawane yakooo,0,1,0,1,0,0
177664,wesa ballo connection eka drop wenawa balliye hama thissema musala ponnayo lankawe eka gagena hamanena pakayala mariyan thopi ballige puthala,1,0,0,0,0,0
166834,thawa tika dawasakin sim eka visik kanna wenne ai salli nene kad danne puluwannam mewage awasthawa kawath data nikam denna,0,0,0,0,1,0
60060,dekapu jarama connection eka  danna kenekuta ganna denne ne apema deyak kiyala gaththe eth apiwa huragena kana jarama ekakobitel,0,1,0,0,0,0
123262, 4g dunna dawas 3n aye 4g ayin karala denawanan denna ona naththan nikan inna ona location eka galle koralegama,1,0,0,0,0,0
301,rathna nanayakkara madusha gayani sandun yochana asho n watsi shakila kumarasena subhashinie karunasena subha subhashini kasuri anthony chrysanthi siribaddana srilankatelecomplc,0,0,0,0,1,-1
82446,hama masekama wadiyen bila gewalath higa rs4k 5hak enwa monwada oi me krnnee thwa ki denekgen mehema huran kanwa athida,0,1,0,0,1,0
169406,thokiyalage kaiya witharai yako salli gasa kannwa bndwith aka wadi karapan issara hodata thibba dan dapu welawe idan wadak na,1,1,0,0,0,0
186762,balu weda karanna epa aise customerslat service eka dipn hariyata salli nethuwa kela wela inna welawe thawath huragena kanne nethuwa,0,1,1,0,0,0
186553,auduma tarame lon sim ekath aurudu ganak pavicci kalath mas 3a salli danna oya sim me taram karadaren pahasukamk natnm,0,1,0,0,1,0
140421,pla cliq app aka 3g witrai hata payak ynawa owa active kalama 4g dena na aki kari wda mha owa,1,0,0,1,1,0
171165,ubalage signal degunawela kiyala msg enawa redda degunaya  walata thibba tikath nathi wuna eka witharai wune redda ubalage degunaya,1,0,0,0,0,0
196545,puluwannam 072 namber vala ru10 adu unama yana pissu recodin aka navaththnna apata horen venas nokara apata purudu vidiya denna,0,0,0,0,1,0
115712,mage sim eka 4g kraganna kiyalaa message ekak awilla thiynwa neththm thawa tika dawskin sim eka disconnect kranwalu eka aththdaa,0,0,0,0,1,-1
5519,0759716912 0759716912 meee sim deka aran dan paya 5k wenoo 299 reload ekakuth danma dektma eth thama active une nhh,0,0,0,0,1,0
142379,poor network machn so ogolonage peththa hodat weda keranawa witharak ganin neththa therumk neha bn boruwata minisunnwa aussanawa withara bn,1,0,0,0,0,0
17263,4g wath hariyata nethi eke 5g gena mona kathada monawa unath data tika nm ikmanin kapa ganin 4g walatath wada,1,1,0,1,0,0
33072,api kochchara card damanawada eka dinumak na tawa kotiye dinuma labuna nam prasna tikak tiyenawa visadaganna tibuna epa wela inne,0,0,0,0,1,0
112439,lagadi idan mage ekata bill enne na eyalage ahala balapuwama bilak watenne nalu mata habai hama masema gb 25k hambenawa,0,0,1,1,0,0
68354,eeye indala mage  sim eken  walata ganna call walata kapenne satha 12i meka promotion ekakda digatama thiyenawada eka,0,1,0,0,1,-1
121283,meka patta boru baila mang awrudu 12 ika sim thamai use karanna masayata 7000 bill gewanawa akak wath tergi hambunne,0,0,0,0,1,0
152345,samsung s10 a50 j6 witarai tiyenne oppo reno x2 anith awwa iphone tamai tiyenne wedakneha credit cards walata witarai denne,0,0,0,0,1,0
104228,issara anytime deta double karala dunna awurudde antimata dan video balana witarai deta double karala denne oita hodai nikan hitiyanam,0,0,0,1,1,0
89628,hi  oyalata kiyanna puluwannada auth deta pakege eka gana vusthara time bese eka wenuwata apu deta packege eka gana,0,0,0,1,0,-1
6711,100 kad dapuwama mokatada oyala kapanne lon aran neththan wena msg ectu karala neththan ohoma badhu gahanawada ape salli aparade,0,1,0,0,0,0
106211,kohu kirilla eta dala nethnam paththara kola pogola guli karala ethulata dala punchi sandiye sellam karapu unabata thuwakkuwa bn oka,0,0,0,0,1,-1
115680,mage sim ake nikan salli kapenawa aka hadaganna one dawasata 20k withara kapenawaa amathara sewawak active welanam ain karala dennako,0,1,0,0,1,0
41431,bill pay karana widiha dammata wadak naa apita card naa ekata wisadum naa sahana naa wdak naa wisadumak dnna ikmntaa,0,1,0,0,1,0
197246,sim 1ka kadamu denen na ohoma karala sim 1ka kadala munge rate bahinakota denei kalakanni mun wasi balan puke arinava,0,0,0,0,1,0
194629,mokkda me asarana wela iddi amaruwen kata hari kuyala daganna kade ekath col ekak wath gan nathuwa nikan kapala danne,0,1,0,0,1,0
153190,senarath asanka magula masayak una complain karala kisi wedak une na anthimata berima thena widuli sandeshana komisan ekata complain kara,0,0,1,0,0,0
183362,yasintha dilshan yasintha dilshan umesh tharaka gayan sameera haridu s flex anupama galthotawatta rohan anurudda galthotawaththa  plc,0,0,0,0,1,-1
122175,mge sim eke signle thibath data wda krne nane coustmer care ekta katha kralath wdak une na mokda krne aio,1,0,1,1,0,0
155469,sim aka avit satiyai tawama dum allannawa mokada sim aka ain karalalu ain karannam mona magulakata sim aka gedrata auwe,0,0,0,0,1,0
